multiplier1,multiplier2,product,stdev,text,timestamp,type_a,type_b,player,number,stat,game_start,mult1,mult2
1.88,1.75,3.29,0.09192,J. Herbert1.5Pass TDsLAC@BALMon 8PM1.88x1.75x,2024-11-21 23:20:13,NFL,Pass TDs,,,,,,
1.58,2.06,3.2548,0.33941,Sam Darnold1.5Pass TDsCHI@MINSun 1PM1.58x2.06x,2024-11-21 23:20:13,NFL,Pass TDs,,,,,,
1.93,1.72,3.3196,0.14849,T. Tagovailoa31.5Ps AttMIA@NESun 1PM1.93x1.72x,2024-11-21 23:20:13,NFL,Pass Attempts,,,,,,
1.82,1.82,3.3124,0.0,C. Williams31.5Ps AttCHI@MINSun 1PM1.82x1.82x,2024-11-21 23:20:13,NFL,Pass Attempts,,,,,,
1.82,1.82,3.3124,0.0,Tommy DeVito27.5Ps AttNYG@TBSun 1PM1.82x1.82x,2024-11-21 23:20:13,NFL,Pass Attempts,,,,,,
1.82,1.82,3.3124,0.0,Bo Nix31.5Ps AttLV@DENSun 4PM1.82x1.82x,2024-11-21 23:20:13,NFL,Pass Attempts,,,,,,
1.8,1.84,3.312,0.02828,G. Minshew33.5Ps AttLV@DENSun 4PM1.8x1.84x,2024-11-21 23:20:13,NFL,Pass Attempts,,,,,,
1.74,1.9,3.306,0.11314,Sam Darnold29.5Ps AttCHI@MINSun 1PM1.74x1.9x,2024-11-21 23:20:13,NFL,Pass Attempts,,,,,,
1.74,1.9,3.306,0.11314,Will Levis30.5Ps AttHOU@TENSun 1PM1.74x1.9x,2024-11-21 23:20:13,NFL,Pass Attempts,,,,,,
1.85,1.78,3.293,0.0495,Cooper Rush34.5Ps AttWAS@DALSun 1PM1.85x1.78x,2024-11-21 23:20:13,NFL,Pass Attempts,,,,,,
1.78,1.85,3.293,0.0495,Geno Smith34.5Ps AttSEA@ARISun 4PM1.78x1.85x,2024-11-21 23:20:13,NFL,Pass Attempts,,,,,,
1.78,1.85,3.293,0.0495,Kyler Murray31.5Ps AttSEA@ARISun 4PM1.78x1.85x,2024-11-21 23:20:13,NFL,Pass Attempts,,,,,,
1.78,1.85,3.293,0.0495,M. Stafford35.5Ps AttLAR@PHISun 8PM1.78x1.85x,2024-11-21 23:20:13,NFL,Pass Attempts,,,,,,
1.76,1.87,3.2912,0.07778,J. Daniels28.5Ps AttWAS@DALSun 1PM1.76x1.87x,2024-11-21 23:20:13,NFL,Pass Attempts,,,,,,
1.75,1.88,3.29,0.09192,Jalen Hurts27.5Ps AttLAR@PHISun 8PM1.75x1.88x,2024-11-21 23:20:13,NFL,Pass Attempts,,,,,,
1.88,1.75,3.29,0.09192,Lamar Jackson30.5Ps AttLAC@BALMon 8PM1.88x1.75x,2024-11-21 23:20:13,NFL,Pass Attempts,,,,,,
1.72,1.91,3.2852,0.13435,Drake Maye34.5Ps AttMIA@NESun 1PM1.72x1.91x,2024-11-21 23:20:13,NFL,Pass Attempts,,,,,,
1.81,1.81,3.2761,0.0,Bryce Young29.5Ps AttCAR@KCSun 1PM1.81x1.81x,2024-11-21 23:20:13,NFL,Pass Attempts,,,,,,
1.81,1.81,3.2761,0.0,P. Mahomes32.5Ps AttCAR@KCSun 1PM1.81x1.81x,2024-11-21 23:20:13,NFL,Pass Attempts,,,,,,
1.81,1.81,3.2761,0.0,C.J. Stroud30.5Ps AttHOU@TENSun 1PM1.81x1.81x,2024-11-21 23:20:13,NFL,Pass Attempts,,,,,,
1.7,1.96,3.332,0.18385,Sam Darnold20.5Ps CompCHI@MINSun 1PM1.7x1.96x,2024-11-21 23:20:13,NFL,Pass Completions,,,,,,
1.97,1.69,3.3293,0.19799,Bo Nix19.5Ps CompLV@DENSun 4PM1.97x1.69x,2024-11-21 23:20:13,NFL,Pass Completions,,,,,,
1.94,1.71,3.3174,0.16263,T. Tagovailoa22.5Ps CompMIA@NESun 1PM1.94x1.71x,2024-11-21 23:20:13,NFL,Pass Completions,,,,,,
1.82,1.82,3.3124,0.0,C. Williams20.5Ps CompCHI@MINSun 1PM1.82x1.82x,2024-11-21 23:20:13,NFL,Pass Completions,,,,,,
1.82,1.82,3.3124,0.0,Tommy DeVito17.5Ps CompNYG@TBSun 1PM1.82x1.82x,2024-11-21 23:20:13,NFL,Pass Completions,,,,,,
1.84,1.8,3.312,0.02828,G. Minshew21.5Ps CompLV@DENSun 4PM1.84x1.8x,2024-11-21 23:20:13,NFL,Pass Completions,,,,,,
1.78,1.86,3.3108,0.05657,J. Daniels18.5Ps CompWAS@DALSun 1PM1.78x1.86x,2024-11-21 23:20:13,NFL,Pass Completions,,,,,,
1.76,1.88,3.3088,0.08485,Drake Maye22.5Ps CompMIA@NESun 1PM1.76x1.88x,2024-11-21 23:20:13,NFL,Pass Completions,,,,,,
1.93,1.71,3.3003,0.15556,P. Mahomes22.5Ps CompCAR@KCSun 1PM1.93x1.71x,2024-11-21 23:20:13,NFL,Pass Completions,,,,,,
1.71,1.93,3.3003,0.15556,C.J. Stroud20.5Ps CompHOU@TENSun 1PM1.71x1.93x,2024-11-21 23:20:13,NFL,Pass Completions,,,,,,
1.93,1.71,3.3003,0.15556,Kyler Murray20.5Ps CompSEA@ARISun 4PM1.93x1.71x,2024-11-21 23:20:13,NFL,Pass Completions,,,,,,
1.7,1.94,3.298,0.16971,Will Levis18.5Ps CompHOU@TENSun 1PM1.7x1.94x,2024-11-21 23:20:13,NFL,Pass Completions,,,,,,
1.85,1.78,3.293,0.0495,Bryce Young17.5Ps CompCAR@KCSun 1PM1.85x1.78x,2024-11-21 23:20:13,NFL,Pass Completions,,,,,,
1.88,1.75,3.29,0.09192,M. Stafford23.5Ps CompLAR@PHISun 8PM1.88x1.75x,2024-11-21 23:20:13,NFL,Pass Completions,,,,,,
1.81,1.81,3.2761,0.0,Cooper Rush19.5Ps CompWAS@DALSun 1PM1.81x1.81x,2024-11-21 23:20:13,NFL,Pass Completions,,,,,,
1.81,1.81,3.2761,0.0,Geno Smith23.5Ps CompSEA@ARISun 4PM1.81x1.81x,2024-11-21 23:20:13,NFL,Pass Completions,,,,,,
1.81,1.81,3.2761,0.0,Jalen Hurts18.5Ps CompLAR@PHISun 8PM1.81x1.81x,2024-11-21 23:20:13,NFL,Pass Completions,,,,,,
1.81,1.81,3.2761,0.0,Lamar Jackson20.5Ps CompLAC@BALMon 8PM1.81x1.81x,2024-11-21 23:20:13,NFL,Pass Completions,,,,,,
2.34,1.46,3.4164,0.62225,Will Levis0.5INTHOU@TENSun 1PM2.34x1.46x,2024-11-21 23:20:13,NFL,Interception,,,,,,
2.24,1.5,3.36,0.52326,Cooper Rush0.5INTWAS@DALSun 1PM2.24x1.5x,2024-11-21 23:20:13,NFL,Interception,,,,,,
1.52,2.2,3.344,0.48083,Jalen Hurts0.5INTLAR@PHISun 8PM1.52x2.2x,2024-11-21 23:20:13,NFL,Interception,,,,,,
1.7,1.96,3.332,0.18385,Kyler Murray0.5INTSEA@ARISun 4PM1.7x1.96x,2024-11-21 23:20:13,NFL,Interception,,,,,,
1.64,2.02,3.3128,0.2687,C.J. Stroud0.5INTHOU@TENSun 1PM1.64x2.02x,2024-11-21 23:20:13,NFL,Interception,,,,,,
1.64,2.02,3.3128,0.2687,T. Tagovailoa0.5INTMIA@NESun 1PM1.64x2.02x,2024-11-21 23:20:13,NFL,Interception,,,,,,
2.02,1.64,3.3128,0.2687,J. Herbert0.5INTLAC@BALMon 8PM2.02x1.64x,2024-11-21 23:20:13,NFL,Interception,,,,,,
1.8,1.84,3.312,0.02828,Geno Smith0.5INTSEA@ARISun 4PM1.8x1.84x,2024-11-21 23:20:13,NFL,Interception,,,,,,
1.71,1.93,3.3003,0.15556,Sam Darnold0.5INTCHI@MINSun 1PM1.71x1.93x,2024-11-21 23:20:13,NFL,Interception,,,,,,
1.71,1.93,3.3003,0.15556,Lamar Jackson0.5INTLAC@BALMon 8PM1.71x1.93x,2024-11-21 23:20:13,NFL,Interception,,,,,,
2.06,1.6,3.296,0.32527,Tommy DeVito0.5INTNYG@TBSun 1PM2.06x1.6x,2024-11-21 23:20:13,NFL,Interception,,,,,,
1.85,1.78,3.293,0.0495,Drake Maye0.5INTMIA@NESun 1PM1.85x1.78x,2024-11-21 23:20:13,NFL,Interception,,,,,,
2.11,1.56,3.2916,0.38891,Bryce Young0.5INTCAR@KCSun 1PM2.11x1.56x,2024-11-21 23:20:13,NFL,Interception,,,,,,
1.56,2.11,3.2916,0.38891,P. Mahomes0.5INTCAR@KCSun 1PM1.56x2.11x,2024-11-21 23:20:13,NFL,Interception,,,,,,
2.11,1.56,3.2916,0.38891,G. Minshew0.5INTLV@DENSun 4PM2.11x1.56x,2024-11-21 23:20:13,NFL,Interception,,,,,,
1.75,1.88,3.29,0.09192,C. Williams0.5INTCHI@MINSun 1PM1.75x1.88x,2024-11-21 23:20:13,NFL,Interception,,,,,,
1.75,1.88,3.29,0.09192,Bo Nix0.5INTLV@DENSun 4PM1.75x1.88x,2024-11-21 23:20:13,NFL,Interception,,,,,,
1.88,1.75,3.29,0.09192,M. Stafford0.5INTLAR@PHISun 8PM1.88x1.75x,2024-11-21 23:20:13,NFL,Interception,,,,,,
1.81,1.81,3.2761,0.0,B. Mayfield0.5INTNYG@TBSun 1PM1.81x1.81x,2024-11-21 23:20:13,NFL,Interception,,,,,,
1.59,2.05,3.2595,0.32527,J. Daniels0.5INTWAS@DALSun 1PM1.59x2.05x,2024-11-21 23:20:13,NFL,Interception,,,,,,
1.85,1.78,3.293,0.0495,Bryce Young30.5Ps LngCAR@KCSun 1PM1.85x1.78x,2024-11-21 23:20:13,NFL,Longest Pass,,,,,,
1.85,1.78,3.293,0.0495,C.J. Stroud35.5Ps LngHOU@TENSun 1PM1.85x1.78x,2024-11-21 23:20:13,NFL,Longest Pass,,,,,,
1.78,1.85,3.293,0.0495,Will Levis33.5Ps LngHOU@TENSun 1PM1.78x1.85x,2024-11-21 23:20:13,NFL,Longest Pass,,,,,,
1.85,1.78,3.293,0.0495,Tommy DeVito29.5Ps LngNYG@TBSun 1PM1.85x1.78x,2024-11-21 23:20:13,NFL,Longest Pass,,,,,,
1.78,1.85,3.293,0.0495,Cooper Rush33.5Ps LngWAS@DALSun 1PM1.78x1.85x,2024-11-21 23:20:13,NFL,Longest Pass,,,,,,
1.78,1.85,3.293,0.0495,Lamar Jackson37.5Ps LngLAC@BALMon 8PM1.78x1.85x,2024-11-21 23:20:13,NFL,Longest Pass,,,,,,
1.85,1.78,3.293,0.0495,J. Herbert37.5Ps LngLAC@BALMon 8PM1.85x1.78x,2024-11-21 23:20:13,NFL,Longest Pass,,,,,,
1.81,1.81,3.2761,0.0,C. Williams32.5Ps LngCHI@MINSun 1PM1.81x1.81x,2024-11-21 23:20:13,NFL,Longest Pass,,,,,,
1.81,1.81,3.2761,0.0,Sam Darnold35.5Ps LngCHI@MINSun 1PM1.81x1.81x,2024-11-21 23:20:13,NFL,Longest Pass,,,,,,
1.81,1.81,3.2761,0.0,B. Mayfield34.5Ps LngNYG@TBSun 1PM1.81x1.81x,2024-11-21 23:20:13,NFL,Longest Pass,,,,,,
1.81,1.81,3.2761,0.0,J. Daniels35.5Ps LngWAS@DALSun 1PM1.81x1.81x,2024-11-21 23:20:13,NFL,Longest Pass,,,,,,
1.82,1.82,3.3124,0.0,Aaron Jones63.5Rush YdsCHI@MINSun 1PM1.82x1.82x,2024-11-21 23:20:13,NFL,Rush Yds,,,,,,
1.82,1.82,3.3124,0.0,De'Von Achane66.5Rush YdsMIA@NESun 1PM1.82x1.82x,2024-11-21 23:20:13,NFL,Rush Yds,,,,,,
1.82,1.82,3.3124,0.0,Drake Maye26.5Rush YdsMIA@NESun 1PM1.82x1.82x,2024-11-21 23:20:13,NFL,Rush Yds,,,,,,
1.82,1.82,3.3124,0.0,R. Stevenson54.5Rush YdsMIA@NESun 1PM1.82x1.82x,2024-11-21 23:20:13,NFL,Rush Yds,,,,,,
1.82,1.82,3.3124,0.0,B. Robinson68.5Rush YdsWAS@DALSun 1PM1.82x1.82x,2024-11-21 23:20:13,NFL,Rush Yds,,,,,,
1.82,1.82,3.3124,0.0,Austin Ekeler23.5Rush YdsWAS@DALSun 1PM1.82x1.82x,2024-11-21 23:20:13,NFL,Rush Yds,,,,,,
1.82,1.82,3.3124,0.0,Rico Dowdle51.5Rush YdsWAS@DALSun 1PM1.82x1.82x,2024-11-21 23:20:13,NFL,Rush Yds,,,,,,
1.82,1.82,3.3124,0.0,J. Williams37.5Rush YdsLV@DENSun 4PM1.82x1.82x,2024-11-21 23:20:13,NFL,Rush Yds,,,,,,
1.82,1.82,3.3124,0.0,Geno Smith14.5Rush YdsSEA@ARISun 4PM1.82x1.82x,2024-11-21 23:20:13,NFL,Rush Yds,,,,,,
1.82,1.82,3.3124,0.0,Kyler Murray27.5Rush YdsSEA@ARISun 4PM1.82x1.82x,2024-11-21 23:20:13,NFL,Rush Yds,,,,,,
1.82,1.82,3.3124,0.0,James Conner68.5Rush YdsSEA@ARISun 4PM1.82x1.82x,2024-11-21 23:20:13,NFL,Rush Yds,,,,,,
1.82,1.82,3.3124,0.0,S. Barkley96.5Rush YdsLAR@PHISun 8PM1.82x1.82x,2024-11-21 23:20:13,NFL,Rush Yds,,,,,,
1.82,1.82,3.3124,0.0,K. Williams74.5Rush YdsLAR@PHISun 8PM1.82x1.82x,2024-11-21 23:20:13,NFL,Rush Yds,,,,,,
1.84,1.8,3.312,0.02828,Joe Mixon87.5Rush YdsHOU@TENSun 1PM1.84x1.8x,2024-11-21 23:20:13,NFL,Rush Yds,,,,,,
1.93,1.71,3.3003,0.15556,Will Levis20.5Rush YdsHOU@TENSun 1PM1.93x1.71x,2024-11-21 23:20:13,NFL,Rush Yds,,,,,,
1.78,1.85,3.293,0.0495,Bryce Young13.5Rush YdsCAR@KCSun 1PM1.78x1.85x,2024-11-21 23:20:13,NFL,Rush Yds,,,,,,
1.85,1.78,3.293,0.0495,Chuba Hubbard52.5Rush YdsCAR@KCSun 1PM1.85x1.78x,2024-11-21 23:20:13,NFL,Rush Yds,,,,,,
1.78,1.85,3.293,0.0495,T. Tagovailoa2.5Rush YdsMIA@NESun 1PM1.78x1.85x,2024-11-21 23:20:13,NFL,Rush Yds,,,,,,
1.78,1.85,3.293,0.0495,Rachaad White39.5Rush YdsNYG@TBSun 1PM1.78x1.85x,2024-11-21 23:20:13,NFL,Rush Yds,,,,,,
1.78,1.85,3.293,0.0495,G. Minshew5.5Rush YdsLV@DENSun 4PM1.78x1.85x,2024-11-21 23:20:13,NFL,Rush Yds,,,,,,
1.85,1.78,3.293,0.0495,Bo Nix19.5Rush YdsLV@DENSun 4PM1.85x1.78x,2024-11-21 23:20:13,NFL,Rush Yds,,,,,,
1.85,1.78,3.293,0.0495,Jalen Hurts39.5Rush YdsLAR@PHISun 8PM1.85x1.78x,2024-11-21 23:20:13,NFL,Rush Yds,,,,,,
1.78,1.85,3.293,0.0495,Lamar Jackson41.5Rush YdsLAC@BALMon 8PM1.78x1.85x,2024-11-21 23:20:13,NFL,Rush Yds,,,,,,
1.75,1.88,3.29,0.09192,Tommy DeVito24.5Rush YdsNYG@TBSun 1PM1.75x1.88x,2024-11-21 23:20:13,NFL,Rush Yds,,,,,,
1.88,1.75,3.29,0.09192,Bucky Irving50.5Rush YdsNYG@TBSun 1PM1.88x1.75x,2024-11-21 23:20:13,NFL,Rush Yds,,,,,,
1.75,1.88,3.29,0.09192,J.K. Dobbins51.5Rush YdsLAC@BALMon 8PM1.75x1.88x,2024-11-21 23:20:13,NFL,Rush Yds,,,,,,
1.81,1.81,3.2761,0.0,P. Mahomes14.5Rush YdsCAR@KCSun 1PM1.81x1.81x,2024-11-21 23:20:13,NFL,Rush Yds,,,,,,
1.81,1.81,3.2761,0.0,Kareem Hunt72.5Rush YdsCAR@KCSun 1PM1.81x1.81x,2024-11-21 23:20:13,NFL,Rush Yds,,,,,,
1.81,1.81,3.2761,0.0,Sam Darnold14.5Rush YdsCHI@MINSun 1PM1.81x1.81x,2024-11-21 23:20:13,NFL,Rush Yds,,,,,,
1.81,1.81,3.2761,0.0,C.J. Stroud8.5Rush YdsHOU@TENSun 1PM1.81x1.81x,2024-11-21 23:20:13,NFL,Rush Yds,,,,,,
1.81,1.81,3.2761,0.0,B. Mayfield13.5Rush YdsNYG@TBSun 1PM1.81x1.81x,2024-11-21 23:20:13,NFL,Rush Yds,,,,,,
1.81,1.81,3.2761,0.0,J. Daniels41.5Rush YdsWAS@DALSun 1PM1.81x1.81x,2024-11-21 23:20:13,NFL,Rush Yds,,,,,,
1.81,1.81,3.2761,0.0,Audric Estime33.5Rush YdsLV@DENSun 4PM1.81x1.81x,2024-11-21 23:20:13,NFL,Rush Yds,,,,,,
1.81,1.81,3.2761,0.0,Derrick Henry88.5Rush YdsLAC@BALMon 8PM1.81x1.81x,2024-11-21 23:20:13,NFL,Rush Yds,,,,,,
1.81,1.81,3.2761,0.0,J. Herbert18.5Rush YdsLAC@BALMon 8PM1.81x1.81x,2024-11-21 23:20:13,NFL,Rush Yds,,,,,,
1.79,1.79,3.2041,0.0,K. Walker III64.5Rush YdsSEA@ARISun 4PM1.79x1.79x,2024-11-21 23:20:13,NFL,Rush Yds,,,,,,
1.77,1.77,3.1329,0.0,Jahmyr Gibbs68.5Rush YdsIND@DETSun 1PM1.77x1.77x,2024-11-21 23:20:13,NFL,Rush Yds,,,,,,
1.77,1.77,3.1329,0.0,J. Taylor70.5Rush YdsIND@DETSun 1PM1.77x1.77x,2024-11-21 23:20:13,NFL,Rush Yds,,,,,,
1.77,1.77,3.1329,0.0,Josh Jacobs70.5Rush YdsGB@SFSun 4PM1.77x1.77x,2024-11-21 23:20:13,NFL,Rush Yds,,,,,,
1.77,1.77,3.1329,0.0,1.77x1.77x,2024-11-21 23:20:13,NFL,Rush Yds,,,,,,
2.34,1.46,3.4164,0.62225,G. Minshew1.5Rsh AttLV@DENSun 4PM2.34x1.46x,2024-11-21 23:20:13,NFL,Rush Attempts,,,,,,
2.25,1.5,3.375,0.53033,C.J. Stroud2.5Rsh AttHOU@TENSun 1PM2.25x1.5x,2024-11-21 23:20:13,NFL,Rush Attempts,,,,,,
1.97,1.69,3.3293,0.19799,Tommy DeVito4.5Rsh AttNYG@TBSun 1PM1.97x1.69x,2024-11-21 23:20:13,NFL,Rush Attempts,,,,,,
1.97,1.69,3.3293,0.19799,J. Daniels7.5Rsh AttWAS@DALSun 1PM1.97x1.69x,2024-11-21 23:20:13,NFL,Rush Attempts,,,,,,
1.73,1.92,3.3216,0.13435,Aaron Jones15.5Rsh AttCHI@MINSun 1PM1.73x1.92x,2024-11-21 23:20:13,NFL,Rush Attempts,,,,,,
2.16,1.53,3.3048,0.44548,T. Tagovailoa1.5Rsh AttMIA@NESun 1PM2.16x1.53x,2024-11-21 23:20:13,NFL,Rush Attempts,,,,,,
1.72,1.92,3.3024,0.14142,B. Robinson16.5Rsh AttWAS@DALSun 1PM1.72x1.92x,2024-11-21 23:20:13,NFL,Rush Attempts,,,,,,
1.71,1.93,3.3003,0.15556,Bryce Young3.5Rsh AttCAR@KCSun 1PM1.71x1.93x,2024-11-21 23:20:13,NFL,Rush Attempts,,,,,,
1.93,1.71,3.3003,0.15556,P. Mahomes3.5Rsh AttCAR@KCSun 1PM1.93x1.71x,2024-11-21 23:20:13,NFL,Rush Attempts,,,,,,
1.93,1.71,3.3003,0.15556,De'Von Achane14.5Rsh AttMIA@NESun 1PM1.93x1.71x,2024-11-21 23:20:13,NFL,Rush Attempts,,,,,,
1.82,1.81,3.2942,0.00707,Joe Mixon21.5Rsh AttHOU@TENSun 1PM1.82x1.81x,2024-11-21 23:20:13,NFL,Rush Attempts,,,,,,
1.85,1.78,3.293,0.0495,Will Levis4.5Rsh AttHOU@TENSun 1PM1.85x1.78x,2024-11-21 23:20:13,NFL,Rush Attempts,,,,,,
1.85,1.78,3.293,0.0495,Rico Dowdle12.5Rsh AttWAS@DALSun 1PM1.85x1.78x,2024-11-21 23:20:13,NFL,Rush Attempts,,,,,,
1.85,1.78,3.293,0.0495,Bo Nix5.5Rsh AttLV@DENSun 4PM1.85x1.78x,2024-11-21 23:20:13,NFL,Rush Attempts,,,,,,
1.78,1.85,3.293,0.0495,S. Barkley20.5Rsh AttLAR@PHISun 8PM1.78x1.85x,2024-11-21 23:20:13,NFL,Rush Attempts,,,,,,
1.78,1.85,3.293,0.0495,Lamar Jackson7.5Rsh AttLAC@BALMon 8PM1.78x1.85x,2024-11-21 23:20:13,NFL,Rush Attempts,,,,,,
1.87,1.76,3.2912,0.07778,J. Williams9.5Rsh AttLV@DENSun 4PM1.87x1.76x,2024-11-21 23:20:13,NFL,Rush Attempts,,,,,,
1.88,1.75,3.29,0.09192,Kareem Hunt17.5Rsh AttCAR@KCSun 1PM1.88x1.75x,2024-11-21 23:20:13,NFL,Rush Attempts,,,,,,
1.75,1.88,3.29,0.09192,R. Stevenson14.5Rsh AttMIA@NESun 1PM1.75x1.88x,2024-11-21 23:20:13,NFL,Rush Attempts,,,,,,
1.75,1.88,3.29,0.09192,Derrick Henry19.5Rsh AttLAC@BALMon 8PM1.75x1.88x,2024-11-21 23:20:13,NFL,Rush Attempts,,,,,,
1.81,1.81,3.2761,0.0,Jalen Hurts9.5Rsh AttLAR@PHISun 8PM1.81x1.81x,2024-11-21 23:20:13,NFL,Rush Attempts,,,,,,
1.81,1.81,3.2761,0.0,K. Williams17.5Rsh AttLAR@PHISun 8PM1.81x1.81x,2024-11-21 23:20:13,NFL,Rush Attempts,,,,,,
1.82,1.84,3.3488,0.01414,D. Douglas39.5Rec YdsMIA@NESun 1PM1.82x1.84x,2024-11-21 23:20:13,NFL,Rec Yds,,,,,,
1.82,1.82,3.3124,0.0,DJ Moore47.5Rec YdsCHI@MINSun 1PM1.82x1.82x,2024-11-21 23:20:13,NFL,Rec Yds,,,,,,
1.82,1.82,3.3124,0.0,Keenan Allen41.5Rec YdsCHI@MINSun 1PM1.82x1.82x,2024-11-21 23:20:13,NFL,Rec Yds,,,,,,
1.82,1.82,3.3124,0.0,Rome Odunze43.5Rec YdsCHI@MINSun 1PM1.82x1.82x,2024-11-21 23:20:13,NFL,Rec Yds,,,,,,
1.82,1.82,3.3124,0.0,J. Jefferson82.5Rec YdsCHI@MINSun 1PM1.82x1.82x,2024-11-21 23:20:13,NFL,Rec Yds,,,,,,
1.82,1.82,3.3124,0.0,J. Addison37.5Rec YdsCHI@MINSun 1PM1.82x1.82x,2024-11-21 23:20:13,NFL,Rec Yds,,,,,,
1.82,1.82,3.3124,0.0,T. Hockenson34.5Rec YdsCHI@MINSun 1PM1.82x1.82x,2024-11-21 23:20:13,NFL,Rec Yds,,,,,,
1.82,1.82,3.3124,0.0,Joe Mixon17.5Rec YdsHOU@TENSun 1PM1.82x1.82x,2024-11-21 23:20:13,NFL,Rec Yds,,,,,,
1.82,1.82,3.3124,0.0,Nico Collins75.5Rec YdsHOU@TENSun 1PM1.82x1.82x,2024-11-21 23:20:13,NFL,Rec Yds,,,,,,
1.82,1.82,3.3124,0.0,Tank Dell50.5Rec YdsHOU@TENSun 1PM1.82x1.82x,2024-11-21 23:20:13,NFL,Rec Yds,,,,,,
1.82,1.82,3.3124,0.0,Calvin Ridley60.5Rec YdsHOU@TENSun 1PM1.82x1.82x,2024-11-21 23:20:13,NFL,Rec Yds,,,,,,
1.82,1.82,3.3124,0.0,N. Westbrook-Ikhine32.5Rec YdsHOU@TENSun 1PM1.82x1.82x,2024-11-21 23:20:13,NFL,Rec Yds,,,,,,
1.82,1.82,3.3124,0.0,C. Okonkwo17.5Rec YdsHOU@TENSun 1PM1.82x1.82x,2024-11-21 23:20:13,NFL,Rec Yds,,,,,,
1.82,1.82,3.3124,0.0,Tyreek Hill64.5Rec YdsMIA@NESun 1PM1.82x1.82x,2024-11-21 23:20:13,NFL,Rec Yds,,,,,,
1.82,1.82,3.3124,0.0,Jaylen Waddle38.5Rec YdsMIA@NESun 1PM1.82x1.82x,2024-11-21 23:20:13,NFL,Rec Yds,,,,,,
1.82,1.82,3.3124,0.0,Jonnu Smith40.5Rec YdsMIA@NESun 1PM1.82x1.82x,2024-11-21 23:20:13,NFL,Rec Yds,,,,,,
1.82,1.82,3.3124,0.0,K. Bourne27.5Rec YdsMIA@NESun 1PM1.82x1.82x,2024-11-21 23:20:13,NFL,Rec Yds,,,,,,
1.82,1.82,3.3124,0.0,K. Boutte31.5Rec YdsMIA@NESun 1PM1.82x1.82x,2024-11-21 23:20:13,NFL,Rec Yds,,,,,,
1.82,1.82,3.3124,0.0,Hunter Henry43.5Rec YdsMIA@NESun 1PM1.82x1.82x,2024-11-21 23:20:13,NFL,Rec Yds,,,,,,
1.82,1.82,3.3124,0.0,Austin Hooper22.5Rec YdsMIA@NESun 1PM1.82x1.82x,2024-11-21 23:20:13,NFL,Rec Yds,,,,,,
1.82,1.82,3.3124,0.0,Malik Nabers58.5Rec YdsNYG@TBSun 1PM1.82x1.82x,2024-11-21 23:20:13,NFL,Rec Yds,,,,,,
1.82,1.82,3.3124,0.0,W. Robinson35.5Rec YdsNYG@TBSun 1PM1.82x1.82x,2024-11-21 23:20:13,NFL,Rec Yds,,,,,,
1.82,1.82,3.3124,0.0,Austin Ekeler20.5Rec YdsWAS@DALSun 1PM1.82x1.82x,2024-11-21 23:20:13,NFL,Rec Yds,,,,,,
1.82,1.82,3.3124,0.0,Noah Brown36.5Rec YdsWAS@DALSun 1PM1.82x1.82x,2024-11-21 23:20:13,NFL,Rec Yds,,,,,,
1.82,1.82,3.3124,0.0,Zach Ertz32.5Rec YdsWAS@DALSun 1PM1.82x1.82x,2024-11-21 23:20:13,NFL,Rec Yds,,,,,,
1.82,1.82,3.3124,0.0,CeeDee Lamb67.5Rec YdsWAS@DALSun 1PM1.82x1.82x,2024-11-21 23:20:13,NFL,Rec Yds,,,,,,
1.82,1.82,3.3124,0.0,Jakobi Meyers55.5Rec YdsLV@DENSun 4PM1.82x1.82x,2024-11-21 23:20:13,NFL,Rec Yds,,,,,,
1.82,1.82,3.3124,0.0,C. Sutton58.5Rec YdsLV@DENSun 4PM1.82x1.82x,2024-11-21 23:20:13,NFL,Rec Yds,,,,,,
1.82,1.82,3.3124,0.0,DK Metcalf66.5Rec YdsSEA@ARISun 4PM1.82x1.82x,2024-11-21 23:20:13,NFL,Rec Yds,,,,,,
1.82,1.82,3.3124,0.0,Tyler Lockett37.5Rec YdsSEA@ARISun 4PM1.82x1.82x,2024-11-21 23:20:13,NFL,Rec Yds,,,,,,
1.82,1.82,3.3124,0.0,J. Smith-Njigba55.5Rec YdsSEA@ARISun 4PM1.82x1.82x,2024-11-21 23:20:13,NFL,Rec Yds,,,,,,
1.82,1.82,3.3124,0.0,Trey McBride52.5Rec YdsSEA@ARISun 4PM1.82x1.82x,2024-11-21 23:20:13,NFL,Rec Yds,,,,,,
1.82,1.82,3.3124,0.0,Cooper Kupp65.5Rec YdsLAR@PHISun 8PM1.82x1.82x,2024-11-21 23:20:13,NFL,Rec Yds,,,,,,
1.82,1.82,3.3124,0.0,Puka Nacua72.5Rec YdsLAR@PHISun 8PM1.82x1.82x,2024-11-21 23:20:13,NFL,Rec Yds,,,,,,
1.85,1.78,3.293,0.0495,D. Hopkins43.5Rec YdsCAR@KCSun 1PM1.85x1.78x,2024-11-21 23:20:13,NFL,Rec Yds,,,,,,
1.78,1.85,3.293,0.0495,J. Smith-Schuster16.5Rec YdsCAR@KCSun 1PM1.78x1.85x,2024-11-21 23:20:13,NFL,Rec Yds,,,,,,
1.85,1.78,3.293,0.0495,Justin Watson12.5Rec YdsCAR@KCSun 1PM1.85x1.78x,2024-11-21 23:20:13,NFL,Rec Yds,,,,,,
